2016/12/27 18:15:30.895442 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:15:30.960822 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:15:30.960867 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:18034] [0m 
2016/12/27 18:15:30.961047 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:15:30.961217 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:15:30.999287 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:15:31.032599 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:24:13.561749 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:24:13.561872 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:22902] [0m 
2016/12/27 18:24:13.562042 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:24:13.562163 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:24:13.582726 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:24:13.582777 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:22904] [0m 
2016/12/27 18:24:13.582917 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:24:13.583072 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:25:34.771775 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:25:34.773381 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:25:37.928193 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:25:37.928276 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:23653] [0m 
2016/12/27 18:25:37.928510 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:25:37.928611 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:25:37.939668 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:25:37.939720 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:23655] [0m 
2016/12/27 18:25:37.939866 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:25:37.939991 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:26:37.542778 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:26:37.542866 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:26:41.939888 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:26:41.939968 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:24221] [0m 
2016/12/27 18:26:41.940213 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:26:41.940469 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:26:41.964251 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:26:41.964333 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:24225] [0m 
2016/12/27 18:26:41.964527 [handler.go:37][1;35m[TRACE] handlerREQQuickConn 协议返回的信息:[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:26:41.964714 [gate.go:142][1;35m[TRACE] agent发送的信息 type[*ddproto.AckQuickConn],		 content[header:<userId:0 code:0 error:"" > gameServer:<ip:"192.168.199.120" port:3799 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:3 > gameServer:<ip:"192.168.199.120" port:3798 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\346\265\213\350\257\225\346\226\227\345\234\260\344\270\273\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:2 > gameServer:<ip:"192.168.199.120" port:3800 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\347\202\270\351\207\221\350\212\261\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:4 > gameServer:<ip:"192.168.199.120" port:3801 releaseTag:1 currVersion:1 isUpdate:0 downloadUrl:"http://d.tondeen.com/sjtexas.html" versionInfo:"" isMaintain:0 maintainMsg:"\345\244\247\345\216\205\347\232\204\347\232\204\347\273\264\346\212\244\344\277\241\346\201\257" status:1 gameId:5 > serverListVersion:0 ] [0m 
2016/12/27 18:27:06.148985 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:28:30.474142 [chanrpc.go:20][1;35m[TRACE] agent 断开连接... [0m 
2016/12/27 18:28:33.839226 [gate.go:118][1;35m[TRACE] 解析出来的数据type[*ddproto.QuickConn],m[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ] [0m 
2016/12/27 18:28:33.839321 [handler.go:29][1;35m[TRACE] 游戏登陆的时候发送的请求的协议内容login.handler.HandlerREQQuickConn()[header:<userId:881828 > channelId:"AppStore" currVersion:0 userId:881828 ],remotAddr[192.168.199.223:25251] [0m 
